timestamp,event_type,round_index,condition_id,object_id,extra_1,extra_2
2026-05-27 11:54:36.622,DISTRACTOR_OFF,7,C7_VisualOff_AudioUnpredictable,VisualDistractor,VISUAL,NA
2026-05-27 11:54:36.624,DISTRACTOR_OFF,7,C7_VisualOff_AudioUnpredictable,UnpredictableOrbitAudioSource,AUDIO,NA
2026-05-27 11:54:36.626,DISTRACTOR_ON,7,C7_VisualOff_AudioUnpredictable,UnpredictableOrbitAudioSource,AUDIO,NA
2026-05-27 11:54:40.476,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_2,61.78,NA
2026-05-27 11:54:40.479,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_2,pair_6,FIRST
2026-05-27 11:54:41.188,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_1,0.71,NA
2026-05-27 11:54:41.191,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_1,pair_3,SECOND
2026-05-27 11:54:42.198,MISMATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_2,CardVisual_3_1,NA
2026-05-27 11:54:42.330,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_0,1.14,NA
2026-05-27 11:54:42.333,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_0,pair_4,FIRST
2026-05-27 11:54:43.635,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_3,1.30,NA
2026-05-27 11:54:43.638,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_3,pair_3,SECOND
2026-05-27 11:54:44.652,MISMATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_0,CardVisual_3_3,NA
2026-05-27 11:54:44.758,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_1,1.12,NA
2026-05-27 11:54:44.761,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_1,pair_3,1
2026-05-27 11:54:44.764,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_1,pair_3,FIRST
2026-05-27 11:54:45.446,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_3,0.69,NA
2026-05-27 11:54:45.449,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_3,pair_3,2
2026-05-27 11:54:45.452,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_3,pair_3,SECOND
2026-05-27 11:54:46.452,MATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_1,CardVisual_3_3,NA
2026-05-27 11:54:46.733,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_3,1.29,NA
2026-05-27 11:54:46.736,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_3,pair_2,FIRST
2026-05-27 11:54:47.583,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_3,0.85,NA
2026-05-27 11:54:47.587,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_3,pair_7,SECOND
2026-05-27 11:54:48.590,MISMATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_3,CardVisual_1_3,NA
2026-05-27 11:54:48.727,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_3,1.14,NA
2026-05-27 11:54:48.730,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_3,pair_5,FIRST
2026-05-27 11:54:49.759,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_2,1.03,NA
2026-05-27 11:54:49.763,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_2,pair_1,SECOND
2026-05-27 11:54:50.777,MISMATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_3,CardVisual_0_2,NA
2026-05-27 11:54:51.123,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_2,1.36,NA
2026-05-27 11:54:51.127,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_2,pair_6,3
2026-05-27 11:54:51.131,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_2,pair_6,FIRST
2026-05-27 11:54:52.214,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_1,1.09,NA
2026-05-27 11:54:52.217,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_1,pair_0,SECOND
2026-05-27 11:54:53.230,MISMATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_2,CardVisual_2_1,NA
2026-05-27 11:54:53.393,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_1,1.18,NA
2026-05-27 11:54:53.396,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_1,pair_7,FIRST
2026-05-27 11:54:54.467,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_3,1.07,NA
2026-05-27 11:54:54.470,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_3,pair_5,4
2026-05-27 11:54:54.473,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_3,pair_5,SECOND
2026-05-27 11:54:55.483,MISMATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_1,CardVisual_0_3,NA
2026-05-27 11:54:55.541,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_3,1.07,NA
2026-05-27 11:54:55.544,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_3,pair_7,5
2026-05-27 11:54:55.547,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_3,pair_7,FIRST
2026-05-27 11:54:56.267,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_1,0.73,NA
2026-05-27 11:54:56.270,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_1,pair_7,6
2026-05-27 11:54:56.273,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_1,pair_7,SECOND
2026-05-27 11:54:57.284,MATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_3,CardVisual_1_1,NA
2026-05-27 11:54:57.672,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_0,1.41,NA
2026-05-27 11:54:57.676,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_0,pair_4,FIRST
2026-05-27 11:54:59.338,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_2,1.66,NA
2026-05-27 11:54:59.341,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_2,pair_1,7
2026-05-27 11:54:59.344,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_2,pair_1,SECOND
2026-05-27 11:55:00.348,MISMATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_0,CardVisual_0_2,NA
2026-05-27 11:55:00.556,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,Card_0_0,1.22,NA
2026-05-27 11:55:00.559,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,Card_0_0,pair_5,FIRST
2026-05-27 11:55:01.760,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_2,1.20,NA
2026-05-27 11:55:01.764,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_2,pair_6,8
2026-05-27 11:55:01.767,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_2,pair_6,SECOND
2026-05-27 11:55:02.773,MISMATCH,7,C7_VisualOff_AudioUnpredictable,Card_0_0,CardVisual_3_2,NA
2026-05-27 11:55:02.976,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_0,1.22,NA
2026-05-27 11:55:02.980,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_0,pair_0,FIRST
2026-05-27 11:55:04.054,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_2,1.08,NA
2026-05-27 11:55:04.057,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_2,pair_6,SECOND
2026-05-27 11:55:05.061,MISMATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_0,CardVisual_1_2,NA
2026-05-27 11:55:05.761,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,Card_0_0,1.71,NA
2026-05-27 11:55:05.764,RECHECK,7,C7_VisualOff_AudioUnpredictable,Card_0_0,pair_5,9
2026-05-27 11:55:05.767,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,Card_0_0,pair_5,FIRST
2026-05-27 11:55:06.802,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_0,1.04,NA
2026-05-27 11:55:06.805,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_0,pair_4,10
2026-05-27 11:55:06.808,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_0,pair_4,SECOND
2026-05-27 11:55:07.824,MISMATCH,7,C7_VisualOff_AudioUnpredictable,Card_0_0,CardVisual_3_0,NA
2026-05-27 11:55:08.293,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_1,1.49,NA
2026-05-27 11:55:08.296,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_1,pair_0,11
2026-05-27 11:55:08.299,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_1,pair_0,FIRST
2026-05-27 11:55:10.052,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_1,1.76,NA
2026-05-27 11:55:10.055,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_1,pair_1,SECOND
2026-05-27 11:55:11.064,MISMATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_1,CardVisual_0_1,NA
2026-05-27 11:55:11.216,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_2,1.16,NA
2026-05-27 11:55:11.219,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_2,pair_1,12
2026-05-27 11:55:11.221,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_2,pair_1,FIRST
2026-05-27 11:55:11.913,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_1,0.70,NA
2026-05-27 11:55:11.916,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_1,pair_1,13
2026-05-27 11:55:11.919,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_1,pair_1,SECOND
2026-05-27 11:55:12.920,MATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_2,CardVisual_0_1,NA
2026-05-27 11:55:13.056,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_3,1.14,NA
2026-05-27 11:55:13.059,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_3,pair_5,14
2026-05-27 11:55:13.062,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_3,pair_5,FIRST
2026-05-27 11:55:13.982,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,Card_0_0,0.93,NA
2026-05-27 11:55:13.985,RECHECK,7,C7_VisualOff_AudioUnpredictable,Card_0_0,pair_5,15
2026-05-27 11:55:13.988,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,Card_0_0,pair_5,SECOND
2026-05-27 11:55:14.996,MATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_0_3,Card_0_0,NA
2026-05-27 11:55:15.264,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_0,1.28,NA
2026-05-27 11:55:15.267,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_0,pair_4,16
2026-05-27 11:55:15.270,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_0,pair_4,FIRST
2026-05-27 11:55:16.363,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_3,1.10,NA
2026-05-27 11:55:16.368,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_3,pair_2,17
2026-05-27 11:55:16.371,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_3,pair_2,SECOND
2026-05-27 11:55:17.394,MISMATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_0,CardVisual_2_3,NA
2026-05-27 11:55:17.737,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_1,1.37,NA
2026-05-27 11:55:17.741,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_1,pair_0,18
2026-05-27 11:55:17.744,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_1,pair_0,FIRST
2026-05-27 11:55:18.389,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_0,0.65,NA
2026-05-27 11:55:18.392,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_0,pair_0,19
2026-05-27 11:55:18.395,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_0,pair_0,SECOND
2026-05-27 11:55:19.400,MATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_1,CardVisual_2_0,NA
2026-05-27 11:55:19.525,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_2,1.14,NA
2026-05-27 11:55:19.528,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_2,pair_2,FIRST
2026-05-27 11:55:20.394,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_3,0.87,NA
2026-05-27 11:55:20.398,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_3,pair_2,20
2026-05-27 11:55:20.400,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_3,pair_2,SECOND
2026-05-27 11:55:21.407,MATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_2_2,CardVisual_2_3,NA
2026-05-27 11:55:21.660,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_2,1.27,NA
2026-05-27 11:55:21.662,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_2,pair_6,21
2026-05-27 11:55:21.665,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_2,pair_6,FIRST
2026-05-27 11:55:22.685,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_0,1.03,NA
2026-05-27 11:55:22.689,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_0,pair_4,22
2026-05-27 11:55:22.692,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_0,pair_4,SECOND
2026-05-27 11:55:23.691,MISMATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_2,CardVisual_3_0,NA
2026-05-27 11:55:23.763,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_2,1.08,NA
2026-05-27 11:55:23.766,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_2,pair_6,23
2026-05-27 11:55:23.769,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_2,pair_6,FIRST
2026-05-27 11:55:24.511,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_2,0.75,NA
2026-05-27 11:55:24.514,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_2,pair_6,24
2026-05-27 11:55:24.517,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_2,pair_6,SECOND
2026-05-27 11:55:25.516,MATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_2,CardVisual_1_2,NA
2026-05-27 11:55:25.705,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_0,1.19,NA
2026-05-27 11:55:25.708,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_0,pair_4,25
2026-05-27 11:55:25.711,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_0,pair_4,FIRST
2026-05-27 11:55:26.603,THINKING_TIME,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_0,0.90,NA
2026-05-27 11:55:26.606,RECHECK,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_0,pair_4,26
2026-05-27 11:55:26.610,CARD_FLIP,7,C7_VisualOff_AudioUnpredictable,CardVisual_3_0,pair_4,SECOND
2026-05-27 11:55:27.610,MATCH,7,C7_VisualOff_AudioUnpredictable,CardVisual_1_0,CardVisual_3_0,NA
2026-05-27 11:55:27.613,ROUND_END,7,C7_VisualOff_AudioUnpredictable,ROUND,50.99,mismatches=13rechecks=26
2026-05-27 11:55:27.616,DISTRACTOR_OFF,7,C7_VisualOff_AudioUnpredictable,VisualDistractor,VISUAL,NA
2026-05-27 11:55:27.618,DISTRACTOR_OFF,7,C7_VisualOff_AudioUnpredictable,UnpredictableOrbitAudioSource,AUDIO,NA
2026-05-27 11:55:27.620,QUESTIONNAIRE_START,7,C7_VisualOff_AudioUnpredictable,POST_CONDITION_QUESTIONNAIRE,NA,NA
2026-05-27 11:56:32.353,QUESTIONNAIRE_ANSWER,7,C7_VisualOff_AudioUnpredictable,Q1,How much mental and perceptual activity was required (e.g. thinking," deciding, calculating, remembering, looking, searching, etc)? Was the task easy or demanding, simple or complex, exacting or forgiving?,27"
2026-05-27 11:56:32.356,QUESTIONNAIRE_ANSWER,7,C7_VisualOff_AudioUnpredictable,Q2,How much physical activity was required (e.g. pushing," pulling, turning, controlling, activating, etc)? Was the task easy or demanding, slow or brisk, slack or strenuous, restful or laborious?,21"
2026-05-27 11:56:32.358,QUESTIONNAIRE_ANSWER,7,C7_VisualOff_AudioUnpredictable,Q3,How much time pressure did you feel due to the rate of pace at which the tasks or task elements occurred? Was the pace slow and leisurely or rapid and frantic?,22
2026-05-27 11:56:32.361,QUESTIONNAIRE_ANSWER,7,C7_VisualOff_AudioUnpredictable,Q4,How successful do you think you were in accomplishing the goals of the task set by the experimenter (or yourself)? How satisfied were you with your performance in accomplishing these goals?,40
2026-05-27 11:56:32.363,QUESTIONNAIRE_ANSWER,7,C7_VisualOff_AudioUnpredictable,Q5,How hard did you have to work (mentally and physically) to accomplish your level of performance?,30
2026-05-27 11:56:32.366,QUESTIONNAIRE_ANSWER,7,C7_VisualOff_AudioUnpredictable,Q6,How insecure," discouraged, irritated, stressed and annoyed versus secure, gratified, content, relaxed and complacent did you feel during the task?,35"
2026-05-27 11:56:32.368,QUESTIONNAIRE_END,7,C7_VisualOff_AudioUnpredictable,POST_CONDITION_QUESTIONNAIRE,NA,NA
2026-05-27 11:56:32.370,DISTRACTOR_OFF,7,C7_VisualOff_AudioUnpredictable,VisualDistractor,VISUAL,NA
2026-05-27 11:56:35.904,DISTRACTOR_ON,7,C7_VisualOff_AudioUnpredictable,Visual_Left,VISUAL_PREDICTABLE,NA
2026-05-27 11:56:35.907,DISTRACTOR_ON,7,C7_VisualOff_AudioUnpredictable,UnpredictableOrbitAudioSource,AUDIO,NA
2026-05-27 11:56:35.913,ROUND_START,8,C8_VisualPredictable_AudioUnpredictable,ROUND,NA,NA
2026-05-27 11:56:35.916,DISTRACTOR_ON,8,C8_VisualPredictable_AudioUnpredictable,Visual_Left,VISUAL_PREDICTABLE,NA
2026-05-27 11:56:35.918,DISTRACTOR_OFF,8,C8_VisualPredictable_AudioUnpredictable,UnpredictableOrbitAudioSource,AUDIO,NA
2026-05-27 11:56:35.921,DISTRACTOR_ON,8,C8_VisualPredictable_AudioUnpredictable,UnpredictableOrbitAudioSource,AUDIO,NA
2026-05-27 11:56:37.119,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_3_2,70.51,NA
2026-05-27 11:56:37.122,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_3_2,pair_7,FIRST
2026-05-27 11:56:38.288,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_3_1,1.17,NA
2026-05-27 11:56:38.291,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_3_1,pair_7,SECOND
2026-05-27 11:56:39.302,MATCH,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_3_2,CardVisual_3_1,NA
2026-05-27 11:56:39.404,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_3_3,1.12,NA
2026-05-27 11:56:39.408,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_3_3,pair_0,FIRST
2026-05-27 11:56:40.286,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_2_3,0.88,NA
2026-05-27 11:56:40.290,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_2_3,pair_6,SECOND
2026-05-27 11:56:41.300,MISMATCH,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_3_3,CardVisual_2_3,NA
2026-05-27 11:56:41.358,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_2_2,1.07,NA
2026-05-27 11:56:41.361,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_2_2,pair_0,FIRST
2026-05-27 11:56:42.187,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_3_3,0.83,NA
2026-05-27 11:56:42.191,RECHECK,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_3_3,pair_0,1
2026-05-27 11:56:42.195,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_3_3,pair_0,SECOND
2026-05-27 11:56:43.192,MATCH,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_2_2,CardVisual_3_3,NA
2026-05-27 11:56:43.570,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_1_3,1.38,NA
2026-05-27 11:56:43.574,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_1_3,pair_6,FIRST
2026-05-27 11:56:44.253,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_2_3,0.68,NA
2026-05-27 11:56:44.257,RECHECK,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_2_3,pair_6,2
2026-05-27 11:56:44.260,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_2_3,pair_6,SECOND
2026-05-27 11:56:45.271,MATCH,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_1_3,CardVisual_2_3,NA
2026-05-27 11:56:45.425,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_1_2,1.17,NA
2026-05-27 11:56:45.428,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_1_2,pair_4,FIRST
2026-05-27 11:56:46.465,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_0_2,1.04,NA
2026-05-27 11:56:46.469,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_0_2,pair_3,SECOND
2026-05-27 11:56:47.475,MISMATCH,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_1_2,CardVisual_0_2,NA
2026-05-27 11:56:47.878,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_1_1,1.41,NA
2026-05-27 11:56:47.882,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_1_1,pair_1,FIRST
2026-05-27 11:56:48.992,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_2_1,1.11,NA
2026-05-27 11:56:48.996,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_2_1,pair_2,SECOND
2026-05-27 11:56:50.009,MISMATCH,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_1_1,CardVisual_2_1,NA
2026-05-27 11:56:50.066,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_2_0,1.07,NA
2026-05-27 11:56:50.070,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_2_0,pair_1,FIRST
2026-05-27 11:56:50.909,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_1_1,0.84,NA
2026-05-27 11:56:50.913,RECHECK,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_1_1,pair_1,3
2026-05-27 11:56:50.916,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_1_1,pair_1,SECOND
2026-05-27 11:56:51.928,MATCH,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_2_0,CardVisual_1_1,NA
2026-05-27 11:56:52.075,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_1_0,1.17,NA
2026-05-27 11:56:52.078,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_1_0,pair_4,FIRST
2026-05-27 11:56:52.962,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_0_2,0.89,NA
2026-05-27 11:56:52.966,RECHECK,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_0_2,pair_3,4
2026-05-27 11:56:52.969,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_0_2,pair_3,SECOND
2026-05-27 11:56:53.969,MISMATCH,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_1_0,CardVisual_0_2,NA
2026-05-27 11:56:54.125,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_0_3,1.16,NA
2026-05-27 11:56:54.129,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_0_3,pair_2,FIRST
2026-05-27 11:56:55.173,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_2_1,1.05,NA
2026-05-27 11:56:55.177,RECHECK,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_2_1,pair_2,5
2026-05-27 11:56:55.181,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_2_1,pair_2,SECOND
2026-05-27 11:56:56.190,MATCH,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_0_3,CardVisual_2_1,NA
2026-05-27 11:56:56.573,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,Card_0_0,1.40,NA
2026-05-27 11:56:56.577,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,Card_0_0,pair_5,FIRST
2026-05-27 11:56:57.563,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_0_2,0.99,NA
2026-05-27 11:56:57.567,RECHECK,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_0_2,pair_3,6
2026-05-27 11:56:57.570,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_0_2,pair_3,SECOND
2026-05-27 11:56:58.578,MISMATCH,8,C8_VisualPredictable_AudioUnpredictable,Card_0_0,CardVisual_0_2,NA
2026-05-27 11:56:58.651,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_0_1,1.09,NA
2026-05-27 11:56:58.655,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,CardVisual_0_1,pair_5,FIRST
2026-05-27 11:56:59.490,THINKING_TIME,8,C8_VisualPredictable_AudioUnpredictable,Card_0_0,0.84,NA
2026-05-27 11:56:59.494,RECHECK,8,C8_VisualPredictable_AudioUnpredictable,Card_0_0,pair_5,7
2026-05-27 11:56:59.498,CARD_FLIP,8,C8_VisualPredictable_AudioUnpredictable,Card_0_0,pair_5,SECOND
